LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
LVA,FDISTOCK,INWARD,PC_GDP,A,2007,35.56988733,
LVA,FDISTOCK,INWARD,PC_GDP,A,2008,31.77418864,
LVA,FDISTOCK,INWARD,PC_GDP,A,2009,44.0158255,
LVA,FDISTOCK,INWARD,PC_GDP,A,2010,45.73311077,
LVA,FDISTOCK,INWARD,PC_GDP,A,2011,42.37239846,
LVA,FDISTOCK,INWARD,PC_GDP,A,2012,47.95641955,
LVA,FDISTOCK,INWARD,PC_GDP,A,2013,52.57841895,
LVA,FDISTOCK,INWARD,PC_GDP,A,2014,48.24367099,
LVA,FDISTOCK,INWARD,PC_GDP,A,2015,54.60832981,
LVA,FDISTOCK,INWARD,PC_GDP,A,2016,51.69227136,
LVA,FDISTOCK,INWARD,PC_GDP,A,2017,57.58593507,
LVA,FDISTOCK,INWARD,PC_GDP,A,2018,49.94874046,
LVA,FDISTOCK,OUTWARD,PC_GDP,A,2005,1.652159248,
LVA,FDISTOCK,OUTWARD,PC_GDP,A,2006,2.229054046,
LVA,FDISTOCK,OUTWARD,PC_GDP,A,2007,3.039184159,
LVA,FDISTOCK,OUTWARD,PC_GDP,A,2008,2.897449395,
LVA,FDISTOCK,OUTWARD,PC_GDP,A,2009,3.407428212,
LVA,FDISTOCK,OUTWARD,PC_GDP,A,2010,3.761427478,
LVA,FDISTOCK,OUTWARD,PC_GDP,A,2011,3.036014391,
LVA,FDISTOCK,OUTWARD,PC_GDP,A,2012,3.958843711,
LVA,FDISTOCK,OUTWARD,PC_GDP,A,2013,5.288386888,
LVA,FDISTOCK,OUTWARD,PC_GDP,A,2014,4.765476655,
LVA,FDISTOCK,OUTWARD,PC_GDP,A,2015,5.759929532,
LVA,FDISTOCK,OUTWARD,PC_GDP,A,2016,5.903012286,
LVA,FDISTOCK,OUTWARD,PC_GDP,A,2017,6.338507928,
LVA,FDISTOCK,OUTWARD,PC_GDP,A,2018,5.759398936,
WLD,FDISTOCK,INWARD,PC_GDP,A,2005,24.07510003,
WLD,FDISTOCK,INWARD,PC_GDP,A,2006,27.69228807,
WLD,FDISTOCK,INWARD,PC_GDP,A,2007,30.96405172,
WLD,FDISTOCK,INWARD,PC_GDP,A,2008,23.9726002,
WLD,FDISTOCK,INWARD,PC_GDP,A,2009,29.97925925,
WLD,FDISTOCK,INWARD,PC_GDP,A,2010,30.65737163,
WLD,FDISTOCK,INWARD,PC_GDP,A,2011,28.7519338,
WLD,FDISTOCK,INWARD,PC_GDP,A,2012,31.19879165,
WLD,FDISTOCK,INWARD,PC_GDP,A,2013,33.14778379,
WLD,FDISTOCK,INWARD,PC_GDP,A,2014,33.59606185,
WLD,FDISTOCK,INWARD,PC_GDP,A,2015,36.61653083,
WLD,FDISTOCK,INWARD,PC_GDP,A,2016,38.40401824,
WLD,FDISTOCK,INWARD,PC_GDP,A,2017,41.73507423,
WLD,FDISTOCK,INWARD,PC_GDP,A,2018,38.67754044,
WLD,FDISTOCK,OUTWARD,PC_GDP,A,2005,24.74194468,
WLD,FDISTOCK,OUTWARD,PC_GDP,A,2006,28.82092125,
WLD,FDISTOCK,OUTWARD,PC_GDP,A,2007,31.76264451,
WLD,FDISTOCK,OUTWARD,PC_GDP,A,2008,24.07612789,
WLD,FDISTOCK,OUTWARD,PC_GDP,A,2009,30.30816205,
WLD,FDISTOCK,OUTWARD,PC_GDP,A,2010,30.33543001,
WLD,FDISTOCK,OUTWARD,PC_GDP,A,2011,27.80424123,
WLD,FDISTOCK,OUTWARD,PC_GDP,A,2012,29.69695182,
WLD,FDISTOCK,OUTWARD,PC_GDP,A,2013,31.76589809,
WLD,FDISTOCK,OUTWARD,PC_GDP,A,2014,31.85900847,
WLD,FDISTOCK,OUTWARD,PC_GDP,A,2015,34.6435262,
WLD,FDISTOCK,OUTWARD,PC_GDP,A,2016,36.0219721,
WLD,FDISTOCK,OUTWARD,PC_GDP,A,2017,40.02162885,
WLD,FDISTOCK,OUTWARD,PC_GDP,A,2018,35.48309542,
LTU,FDISTOCK,INWARD,MLN_USD,A,2005,8449.569423,
LTU,FDISTOCK,INWARD,MLN_USD,A,2006,11619.58383,
LTU,FDISTOCK,INWARD,MLN_USD,A,2007,15655.82217,
LTU,FDISTOCK,INWARD,MLN_USD,A,2008,13268.99095,
LTU,FDISTOCK,INWARD,MLN_USD,A,2009,14712.87999,
LTU,FDISTOCK,INWARD,MLN_USD,A,2010,15338.86959,
LTU,FDISTOCK,INWARD,MLN_USD,A,2011,16027.48092,
LTU,FDISTOCK,INWARD,MLN_USD,A,2012,17573.60158,
LTU,FDISTOCK,INWARD,MLN_USD,A,2013,19322.97614,
LTU,FDISTOCK,INWARD,MLN_USD,A,2014,16699.47797,
LTU,FDISTOCK,INWARD,MLN_USD,A,2015,15846.11867,
LTU,FDISTOCK,INWARD,MLN_USD,A,2016,16047.72847,
LTU,FDISTOCK,INWARD,MLN_USD,A,2017,19555.06117,
LTU,FDISTOCK,INWARD,MLN_USD,A,2018,19500.52668,
LTU,FDISTOCK,OUTWARD,MLN_USD,A,2005,732.7120444,
LTU,FDISTOCK,OUTWARD,MLN_USD,A,2006,1081.943896,
LTU,FDISTOCK,OUTWARD,MLN_USD,A,2007,1575.298101,
LTU,FDISTOCK,OUTWARD,MLN_USD,A,2008,2106.555324,
LTU,FDISTOCK,OUTWARD,MLN_USD,A,2009,2841.579023,
LTU,FDISTOCK,OUTWARD,MLN_USD,A,2010,2646.87333,
LTU,FDISTOCK,OUTWARD,MLN_USD,A,2011,3248.635011,
LTU,FDISTOCK,OUTWARD,MLN_USD,A,2012,3854.340369,
LTU,FDISTOCK,OUTWARD,MLN_USD,A,2013,4005.116536,
LTU,FDISTOCK,OUTWARD,MLN_USD,A,2014,3515.928129,
LTU,FDISTOCK,OUTWARD,MLN_USD,A,2015,3532.498639,
LTU,FDISTOCK,OUTWARD,MLN_USD,A,2016,3542.637293,
LTU,FDISTOCK,OUTWARD,MLN_USD,A,2017,4137.479012,
LTU,FDISTOCK,OUTWARD,MLN_USD,A,2018,4642.844058,
LTU,FDISTOCK,INWARD,PC_GDP,A,2005,32.32255894,
LTU,FDISTOCK,INWARD,PC_GDP,A,2006,38.464617,
LTU,FDISTOCK,INWARD,PC_GDP,A,2007,39.40395597,
LTU,FDISTOCK,INWARD,PC_GDP,A,2008,27.70392948,
LTU,FDISTOCK,INWARD,PC_GDP,A,2009,39.29795693,
LTU,FDISTOCK,INWARD,PC_GDP,A,2010,41.31092285,
LTU,FDISTOCK,INWARD,PC_GDP,A,2011,36.82446677,
LTU,FDISTOCK,INWARD,PC_GDP,A,2012,40.9983193,
LTU,FDISTOCK,INWARD,PC_GDP,A,2013,41.63680743,
LTU,FDISTOCK,INWARD,PC_GDP,A,2014,34.39135281,
LTU,FDISTOCK,INWARD,PC_GDP,A,2015,38.16805929,
LTU,FDISTOCK,INWARD,PC_GDP,A,2016,37.34339957,
LTU,FDISTOCK,INWARD,PC_GDP,A,2017,41.13001749,
LTU,FDISTOCK,INWARD,PC_GDP,A,2018,36.6197446,
LTU,FDISTOCK,OUTWARD,PC_GDP,A,2005,2.802879893,
LTU,FDISTOCK,OUTWARD,PC_GDP,A,2006,3.581587618,
LTU,FDISTOCK,OUTWARD,PC_GDP,A,2007,3.964849392,
LTU,FDISTOCK,OUTWARD,PC_GDP,A,2008,4.398213876,
LTU,FDISTOCK,OUTWARD,PC_GDP,A,2009,7.589829466,
LTU,FDISTOCK,OUTWARD,PC_GDP,A,2010,7.128607444,
LTU,FDISTOCK,OUTWARD,PC_GDP,A,2011,7.464008388,
LTU,FDISTOCK,OUTWARD,PC_GDP,A,2012,8.991980183,
LTU,FDISTOCK,OUTWARD,PC_GDP,A,2013,8.630154316,
LTU,FDISTOCK,OUTWARD,PC_GDP,A,2014,7.240796688,
LTU,FDISTOCK,OUTWARD,PC_GDP,A,2015,8.508620962,
LTU,FDISTOCK,OUTWARD,PC_GDP,A,2016,8.243791027,
LTU,FDISTOCK,OUTWARD,PC_GDP,A,2017,8.702329421,
LTU,FDISTOCK,OUTWARD,PC_GDP,A,2018,8.718726752,
